Probe_ID,SampleVar,LogVarRatio,DiffLevene,t,P.Value,Adj.P.Value,Bonferroni,chr,pos,strand,UCSC_RefGene_Name,UCSC_RefGene_Accession,UCSC_RefGene_Group,Phantom,DMR,Enhancer,HMM_Island,Regulatory_Feature_Name,Regulatory_Feature_Group,DHS,Probe_SNPs,Probe_SNPs_10,Islands_Name,Relation_to_Island
cg25564733,0.079557889,1.02812715,0.164634141,3.680401209,0.000302858,0.907429665,1,chr19,54043979,+,ZNF331;ZNF331,NM_001079906;NM_018555,5'UTR;5'UTR,,,,,,,,rs11669922,rs28638186,chr19:54040812-54041857,S_Shelf
cg17319285,0.106750513,1.111346844,0.184589434,3.678611137,0.000304848,0.907429665,1,chr10,327243,+,DIP2C,NM_014974,Body,,,,10:317132-317286,,,,,,,OpenSea
cg09420068,0.062632581,-1.073644882,-0.145945031,-3.677287257,0.000306329,0.907429665,1,chr17,77773808,-,,,,,,,17:75388294-75388850,,,,,,chr17:77770672-77778468,Island
cg08073133,0.050946378,0.866542262,0.131645841,3.675822454,0.000307974,0.907429665,1,chr2,224893324,-,SERPINE2;SERPINE2;SERPINE2;SERPINE2,NM_006216;NM_001136530;NM_001136529;NM_001136528,5'UTR;Body;5'UTR;5'UTR,,,TRUE,,,,,,,,OpenSea
cg26051750,0.515881197,1.999451126,0.43171037,3.735026115,0.000315228,0.907429665,1,chr1,23495997,+,LUZP1;LUZP1,NM_033631;NM_001142546,TSS1500;TSS1500,,,,,,,,,,,OpenSea
cg12015124,0.065814922,1.295318903,0.147757579,3.667750985,0.000317192,0.907429665,1,chr10,13629019,-,PRPF18;PRPF18,NM_003675;NM_003675,5'UTR;1stExon,,,,10:13668804-13669793,10:13628381-13629444,Promoter_Associated,,,rs11540074,chr10:13628789-13629266,Island
cg15514496,0.027191794,-1.311268971,-0.094959509,-3.667084833,0.000317964,0.907429665,1,chr18,12287561,+,,,,,,,18:12277272-12278376,,,TRUE,,,chr18:12287271-12287562,Island
cg20820438,0.210422461,1.304827749,0.266829476,3.665466694,0.000319848,0.907429665,1,chr17,655625,+,ELP2P;GEMIN4,NR_024120;NM_015721,TSS1500;TSS200,,,,17:601553-603457,17:654305-656780,Promoter_Associated,,,,chr17:655026-656707,Island
cg25756003,0.123363803,0.996416837,0.204007616,3.66458248,0.000320881,0.907429665,1,chr12,20094293,-,,,,,,,12:19985408-19985604,,,,,,chr12:20094137-20094358,Island
cg04153082,0.109336475,1.067791533,0.180332992,3.67066717,0.000321553,0.907429665,1,chr8,48325740,+,KIAA0146,NM_001080394,Body,,,TRUE,,,,,,,,OpenSea
cg02205193,0.047715598,-1.246765261,-0.12404603,-3.662718175,0.000323071,0.907429665,1,chr13,107029387,+,,,,,,,13:105827274-105827476,13:107028484-107029433,Unclassified_Cell_type_specific,,,,,OpenSea
cg23339656,0.04332681,1.184828841,0.120624388,3.661449582,0.00032615,0.907429665,1,chr2,234159882,-,ATG16L1;ATG16L1,NM_017974;NM_030803,TSS1500;TSS1500,,,,,2:234159737-234160845,Promoter_Associated,,,,chr2:234160100-234160735,N_Shore
cg04981414,0.088027193,1.212155022,0.174916201,3.668351035,0.000330619,0.907429665,1,chr9,134378512,-,POMT1;POMT1;POMT1;POMT1;POMT1;POMT1,NM_001136113;NM_001077365;NM_001136114;NM_001077366;NM_007171;NM_001136113,5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;1stExon,high-CpG:133368092-133368339,,,9:133367851-133369400,9:134378038-134380060,Promoter_Associated,,,,chr9:134378193-134378792,Island
cg26615535,0.099155439,1.449045887,0.172546581,3.675057079,0.000334571,0.907429665,1,chr16,27283289,+,,,,,,,,,,,,,chr16:27279886-27280243,S_Shelf
cg12397205,0.0479688,0.978150772,0.127251254,3.652525046,0.000335294,0.907429665,1,chr11,1244002,-,MUC5B,NM_002458,TSS1500,,,,,11:1243839-1244039,Unclassified_Cell_type_specific,,,,chr11:1247830-1248140,N_Shelf
cg23813156,0.057374409,1.403296306,0.137882404,3.652159838,0.00033574,0.907429665,1,chr20,47935243,-,,,,,,TRUE,20:47368182-47369091,20:47935136-47935762,Unclassified_Cell_type_specific,,,,chr20:47934839-47935684,Island
cg26881899,0.220567611,1.415140232,0.269314438,3.676870036,0.000336225,0.907429665,1,chr2,50153077,+,NRXN1;NRXN1;NRXN1,NM_004801;NM_001135659;NM_138735,Body;Body;Body,,,TRUE,,,,,,,,OpenSea
cg20347916,0.146564458,-1.230692641,-0.219665608,-3.649380814,0.000339152,0.907429665,1,chr17,7621118,-,,,,,,,,,,,,,chr17:7620616-7621119,Island
cg20677365,0.141806915,1.399915049,0.213220655,3.648114988,0.000340716,0.907429665,1,chr6,18155916,-,TPMT;KDM1B,NM_000367;NM_153042,TSS1500;5'UTR,,,,6:18263145-18264321,6:18154981-18156722,Promoter_Associated,,,,chr6:18155534-18156354,Island
cg11820605,0.148740969,0.937356461,0.22249098,3.64751519,0.00034146,0.907429665,1,chr11,68519066,-,MTL5;MTL5,NM_001039656;NM_004923,TSS200;TSS200,,,,11:68273965-68275722,11:68517487-68519396,Unclassified,,,,chr11:68517667-68518179,S_Shore
cg12633890,0.036500334,-1.347845517,-0.110790153,-3.646330206,0.000342934,0.907429665,1,chr1,116382096,-,NHLH2;NHLH2,NM_001111061;NM_005599,5'UTR;5'UTR,,,,1:116181920-116184056,,,TRUE,,,chr1:116380359-116382364,Island
cg26187876,0.049740479,1.122626008,0.127372568,3.643578524,0.00034638,0.907429665,1,chr2,191514902,+,NAB1,NM_005966,5'UTR,,,,2:191223147-191223191,,,,,,chr2:191512946-191514439,S_Shore
cg26011998,0.028720841,0.854676878,0.096923133,3.643294676,0.000346738,0.907429665,1,chr14,51135199,+,SAV1,NM_021818,TSS200,,,,14:50204231-50205147,14:51133899-51135620,Promoter_Associated_Cell_type_specific,TRUE,rs3015489,,chr14:51134480-51135304,Island
cg08031211,0.179366181,-1.189794754,-0.241452586,-3.639692695,0.000351302,0.907429665,1,chr12,68751981,-,,,,,,TRUE,,12:68751433-68753295,Unclassified,,,,,OpenSea
cg24353213,0.09608622,0.908609855,0.178145793,3.636717641,0.000355115,0.907429665,1,chr1,90308620,-,LRRC8D;LRRC8D,NM_018103;NM_001134479,5'UTR;5'UTR,,,,,1:90308434-90309727,Promoter_Associated,TRUE,,,chr1:90308839-90309606,N_Shore
cg03917613,0.127823614,-1.524308145,-0.205650536,-3.633608107,0.000359142,0.907429665,1,chr13,112602746,+,,,,,,,13:111650717-111650776,,,,,,,OpenSea
cg21495612,0.283567108,0.949152887,0.301298381,3.633315004,0.000359524,0.907429665,1,chr14,96342250,+,,,,,RDMR,,14:95411976-95413421,,,,,,chr14:96342209-96343570,Island
cg17315175,0.056083475,1.528863602,0.154613581,3.724223753,0.000360078,0.907429665,1,chr6,33235969,+,VPS52,NM_022553,Body,,,,,,,,,,chr6:33239326-33240099,N_Shelf
cg07382842,0.055914705,-1.410813565,-0.130619276,-3.632131508,0.000361069,0.907429665,1,chr6,18278113,-,,,,,,,6:18385397-18386188,,,,,,chr6:18277417-18278062,S_Shore
cg16115688,0.048871782,1.087551651,0.126924884,3.631661157,0.000361685,0.907429665,1,chr1,2819993,+,,,,,,,1:2809742-2810526,,,,,,,OpenSea
cg02061253,0.266260626,1.368363163,0.294847011,3.627682644,0.000366935,0.907429665,1,chr3,42577680,+,VIPR1,NM_004624,Body,,,,3:42552658-42552877,,,,,,chr3:42577588-42577898,Island
cg25743481,0.151922406,0.961670522,0.22169795,3.627290099,0.000367457,0.907429665,1,chr3,44803289,-,KIF15;KIF15;KIAA1143,NM_020242;NM_020242;NM_020696,1stExon;5'UTR;TSS200,high-CpG:44778257-44778351,,,3:44777786-44778702,3:44802688-44803529,Promoter_Associated,,,,chr3:44802852-44803618,Island
cg19602479,0.077789359,1.262176318,0.158729503,3.626897531,0.00036798,0.907429665,1,chr1,157670869,-,FCRL3,NM_052939,TSS1500,,,,,,,,,rs77100987,,OpenSea
cg05478330,0.091268622,-1.018640439,-0.175930944,-3.626560967,0.000368428,0.907429665,1,chr15,78189752,+,,,,,,,15:75976659-75976813,,,,,,,OpenSea
cg02996796,0.123108013,0.788083454,0.200277694,3.626193486,0.000368919,0.907429665,1,chr17,6540502,+,KIAA0753,NM_014804,5'UTR,,,,,,,,,,chr17:6543354-6544563,N_Shelf
cg00886856,0.06312066,0.884050711,0.143299784,3.626119408,0.000369018,0.907429665,1,chr22,19960296,+,ARVCF,NM_001670,Body,,,,,,,,,,chr22:19960524-19961327,N_Shore
cg26191313,0.156320584,1.123455123,0.222817459,3.625445566,0.000369919,0.907429665,1,chr10,134190018,-,LRRC27;LRRC27,NM_001143757;NM_030626,3'UTR;3'UTR,,,,10:134039961-134040191,,,,,,,OpenSea
cg11533712,0.063979715,0.667798483,0.140951294,3.625252823,0.000370177,0.907429665,1,chr22,46934981,-,,,,,,,,22:46934841-46934999,Unclassified_Cell_type_specific,,,,chr22:46929317-46934861,S_Shore
cg14167385,0.198391883,1.205606763,0.242292626,3.62260145,0.000373745,0.907429665,1,chr7,129691250,+,ZC3HC1,NM_016478,TSS200,,,TRUE,7:129478122-129478562,7:129690558-129691560,Promoter_Associated,TRUE,,,chr7:129690960-129691326,Island
cg02522757,0.039886013,-1.280103186,-0.112367184,-3.62182016,0.000374802,0.907429665,1,chr12,48298992,-,VDR;VDR,NM_000376;NM_001017535,TSS200;TSS200,,,,12:46584767-46585793,12:48297604-48299635,Promoter_Associated,,,,chr12:48298645-48299537,Island
cg27617159,0.200125474,1.389960458,0.251012459,3.61808015,0.000379903,0.907429665,1,chr6,97325863,-,,,,,,TRUE,,,,,,,,OpenSea
cg15002580,0.029477568,0.964122237,0.098386247,3.617767151,0.000380333,0.907429665,1,chr8,98636815,-,,,,,,,8:98705923-98706080,,,,,,chr8:98636694-98636904,Island
cg05536984,0.058071411,0.951257299,0.137799024,3.617198424,0.000381116,0.907429665,1,chr1,32083535,-,HCRTR1,NM_001525,5'UTR,,,TRUE,1:31855680-31856923,1:32083408-32085297,Unclassified,,,,chr1:32083149-32084069,Island
cg09795523,0.045579124,1.02065124,0.119767073,3.616543733,0.000382018,0.907429665,1,chr17,4453997,-,MYBBP1A;MYBBP1A,NM_014520;NM_001105538,Body;Body,,,,17:4400707-4400894,,,,,,,OpenSea
cg22633057,0.189218085,1.091246466,0.246973387,3.615620786,0.000383294,0.907429665,1,chr7,35826527,+,,,,,,TRUE,,,,,rs80043626,,,OpenSea
cg22376712,0.113084769,-1.621870979,-0.188619594,-3.612339529,0.000387861,0.912873194,1,chr12,113623594,-,C12orf52;DDX54;C12orf52;DDX54,NM_032848;NM_001111322;NM_032848;NM_024072,5'UTR;TSS1500;1stExon;TSS1500,,,,12:112107111-112108303,12:113622444-113624625,Unclassified,,,,chr12:113622761-113623931,Island
cg26320663,0.348111522,0.808336521,0.340711577,3.610105373,0.000391,0.914911354,1,chr1,152161521,+,,,,,,,1:150427908-150428666,1:152161009-152162770,Unclassified,,,,chr1:152161321-152161928,Island
cg19550533,0.045874273,-0.958004989,-0.114927435,-3.606420771,0.00039623,0.920453607,1,chr17,1901437,+,RTN4RL1,NM_178568,Body,,,,17:1847891-1849111,17:1901263-1902163,Unclassified_Cell_type_specific,TRUE,,rs9906007,chr17:1901126-1902197,Island
cg07279162,0.049709898,-1.497714122,-0.124840112,-3.60522378,0.000397943,0.920453607,1,chr10,50732496,-,ERCC6;PGBD3,NM_000124;NM_170753,Body;TSS200,,,,,,,,,,,OpenSea
cg27023595,0.180899896,1.375335093,0.23862472,3.602100231,0.000402446,0.92555003,1,chr16,4873863,+,GLYR1,NM_032569,Body,low-CpG:4813852-4813875,,,,,,,,,,OpenSea
cg16672557,0.059905109,1.255051781,0.138790235,3.598648089,0.000409872,0.929204889,1,chr19,15538910,+,WIZ,NM_021241,Body,,,,,,,,,,chr19:15538965-15539237,N_Shore
cg24464012,0.131795485,-1.404249781,-0.201853773,-3.596308925,0.000410922,0.929204889,1,chr2,239709369,+,,,,,,,2:239374021-239374124,,,,,,,OpenSea
cg12144446,0.066592437,1.194703787,0.146430143,3.594918733,0.000412982,0.929204889,1,chr4,163704718,-,,,,,,TRUE,,,,,,,,OpenSea
cg00091953,0.147018043,1.602891984,0.211482589,3.595031008,0.00041327,0.929204889,1,chr4,143326541,+,INPP4B;INPP4B,NM_003866;NM_001101669,Body;Body,low-CpG:143545986-143546040,DMR,TRUE,,,,,,,,OpenSea
cg26833936,0.070656787,1.059651289,0.151741596,3.590311074,0.000419878,0.932169108,1,chr1,91303028,+,,,,,,,,,,,,,chr1:91300979-91301891,S_Shore
cg03763118,0.113480858,1.091628903,0.19020077,3.590290198,0.000419909,0.932169108,1,chr11,27490958,-,LGR4,NM_018490,Body,,,,,,,,,,chr11:27493640-27494357,N_Shelf
cg03128921,0.189139573,1.172007139,0.248851275,3.588535815,0.000422563,0.932169108,1,chr11,66035086,+,KLC2;RAB1B;KLC2;KLC2;KLC2,NM_001134774;NM_030981;NM_001134776;NM_022822;NM_001134775,3'UTR;TSS1500;3'UTR;3'UTR;3'UTR,,,,11:65791348-65791853,11:66034188-66035686,Promoter_Associated,,,,chr11:66035216-66035447,N_Shore
cg08407014,0.040980261,1.21811619,0.111613964,3.587687018,0.000423853,0.932169108,1,chr19,2541104,-,GNG7,NM_052847,5'UTR,,,,19:2491651-2492113,,,,,,chr19:2540906-2541138,Island
cg04656882,0.053020858,0.815970582,0.127463808,3.584638477,0.000428516,0.933087595,1,chr5,14498441,-,TRIO,NM_007118,Body,,,,5:14551441-14551730,,,,,,,OpenSea
cg22312127,0.377176697,1.028937784,0.347916424,3.584384025,0.000428908,0.933087595,1,chr12,132628967,-,NOC4L;DDX51,NM_024078;NM_175066,TSS200;TSS200,high-CpG:131194919-131194978,,,12:131193247-131195422,12:132628723-132629069,Promoter_Associated,,,,chr12:132627866-132629469,Island
cg10902514,0.300774322,0.924065132,0.301696384,3.581713172,0.000433036,0.933312037,1,chr2,188211981,+,CALCRL,NM_005795,Body,,,,,,,,,,,OpenSea
cg11651961,0.017900165,-1.184271701,-0.074737925,-3.580729607,0.000434566,0.933312037,1,chr2,54197711,+,PSME4,NM_014614,1stExon,,,,2:54050713-54051994,2:54197606-54197770,Promoter_Associated,,,,chr2:54197776-54198490,N_Shore
cg19145657,0.447499108,1.421354606,0.360092999,3.579831188,0.000435968,0.933312037,1,chr13,100089358,+,,,,,,,13:98887236-98887434,13:100089025-100089733,Promoter_Associated,TRUE,,,,OpenSea
cg15119100,0.198299867,1.347210754,0.239876504,3.575096056,0.000443427,0.933938409,1,chr1,156675414,+,CRABP2,NM_001878,TSS200,,,,1:154941383-154943260,,,TRUE,,,chr1:156674858-156676654,Island
cg06565220,0.061450252,-0.705953943,-0.139148911,-3.574325349,0.000444652,0.933938409,1,chr1,112938731,-,CTTNBP2NL,NM_018704,TSS200,,,,1:112740019-112740777,1:112938468-112939986,Promoter_Associated,,,,chr1:112938495-112939113,Island
cg00616082,0.04472942,0.936641362,0.118875765,3.573801841,0.000445486,0.933938409,1,chr6,30690587,+,TUBB,NM_178014,Body,,RDMR,,,6:30690235-30690738,Promoter_Associated,,rs17189364,rs11751440,chr6:30688624-30689530,S_Shore
cg16416578,0.132893859,0.893276036,0.20541226,3.573156603,0.000446516,0.933938409,1,chr6,33252677,-,WDR46;WDR46,NM_005452;NM_001164267,Body;Body,,,,,,,,,,chr6:33256539-33256973,N_Shelf
cg21100191,0.374437762,1.166088851,0.330439004,3.572046621,0.000448293,0.933938409,1,chr22,23484243,+,RTDR1,NM_014433,TSS200,,,,22:21813960-21814275,22:23483656-23484649,Unclassified,,rs2301554,,chr22:23483997-23484309,Island
cg19203836,0.035491828,0.898975419,0.106183882,3.569447378,0.000452481,0.933938409,1,chr6,31940801,-,STK19;STK19;DOM3Z;STK19,NM_004197;NM_032454;NM_005510;NR_026717,Body;Body;TSS1500;Body,,,,,6:31939216-31940908,Promoter_Associated,,,,chr6:31939730-31940559,S_Shore
cg01575836,0.05919007,1.195414969,0.134448441,3.569183969,0.000452908,0.933938409,1,chr11,15959856,-,,,,,,TRUE,11:15916432-15916621,,,,,,chr11:15959855-15960077,Island
cg26749245,0.068322433,0.697653612,0.148336842,3.567393632,0.000455816,0.933938409,1,chr18,13870585,+,,,,,RDMR,,,,,,,,chr18:13868532-13869026,S_Shore
cg04223671,0.302962377,1.442314629,0.29359486,3.560715745,0.000466821,0.933938409,1,chr1,201509316,-,,,,,,,1:199775464-199775940,,,TRUE,,,chr1:201507779-201509317,Island
cg01661350,0.059142067,-1.151895193,-0.137562875,-3.559874362,0.000468225,0.933938409,1,chr13,70682098,-,KLHL1;KLHL1;ATXN8OS,NM_020866;NM_020866;NR_002717,1stExon;5'UTR;Body,,,TRUE,13:69579734-69580434,,,,,,chr13:70681732-70682219,Island
cg25922714,0.026158277,-1.037095907,-0.091825495,-3.559697913,0.00046852,0.933938409,1,chr17,79410752,+,BAHCC1,NM_001080519,Body,,,,,,,,,,chr17:79412470-79412789,N_Shore
cg09112081,0.084990776,-1.312482597,-0.165298277,-3.559523212,0.000468812,0.933938409,1,chr16,29796620,+,,,,,,,16:29703889-29704258,16:29796319-29796729,Unclassified_Cell_type_specific,TRUE,,,chr16:29796361-29796757,Island
cg01084500,0.15074708,1.10610409,0.221605461,3.55810529,0.00047119,0.933938409,1,chr1,244973602,-,,,,,,,1:243040137-243040233,,,,,,,OpenSea
cg24737570,0.066044254,-1.108795528,-0.142879221,-3.557979553,0.000471401,0.933938409,1,chr2,11727173,-,GREB1;GREB1;GREB1,NM_014668;NM_033090;NM_148903,Body;Body;Body,,,,2:11644404-11644650,,,,,,,OpenSea
cg24438085,0.127150979,1.008809771,0.199104987,3.55774013,0.000471804,0.933938409,1,chr1,32963090,-,,,,,,,,,,,,,chr1:32966118-32966563,N_Shelf
cg04893792,0.033035544,1.298252344,0.103767531,3.556010675,0.000474724,0.933938409,1,chr13,114114504,-,DCUN1D2,NM_001014283,Body,,,,13:113162471-113162682,,,,,,,OpenSea
cg09071040,0.148370537,0.939581034,0.20690587,3.553901687,0.000478307,0.933938409,1,chr12,49358690,+,,,,,,TRUE,,,,,rs78944827,,,OpenSea
cg18571792,0.066422253,1.177803451,0.143977164,3.549194187,0.000486396,0.933938409,1,chr7,157650490,+,PTPRN2;PTPRN2;PTPRN2,NM_002847;NM_130842;NM_130843,Body;Body;Body,,,,7:157343031-157343252,,,,,,chr7:157647800-157648007,S_Shelf
cg10742060,0.020970114,1.060875039,0.081949729,3.549123109,0.00048652,0.933938409,1,chr3,49707916,+,BSN,NM_003458,3'UTR,,,,,3:49707719-49707966,Unclassified_Cell_type_specific,,,,chr3:49710968-49712279,N_Shelf
cg04207632,0.159813379,-1.421126413,-0.22158211,-3.547911095,0.000488624,0.933938409,1,chr4,6986609,-,TBC1D14;TBC1D14,NM_001113361;NM_020773,Body;Body,,,,,,,,,,chr4:6988305-6989373,N_Shore
cg08524221,0.045490554,1.550995123,0.125510553,3.581954549,0.000489643,0.933938409,1,chr17,74732291,-,SFRS2;MFSD11,NM_003016;NM_024311,Body;TSS1500,,,,17:72243886-72245876,17:74732217-74732774,Promoter_Associated,,,,chr17:74732345-74734222,N_Shore
cg26466323,0.339659787,1.287637799,0.326358692,3.547351078,0.000490495,0.933938409,1,chr19,19729535,+,PBX4,NM_025245,TSS200,high-CpG:19590505-19590579,,TRUE,19:19590010-19590814,19:19729005-19730199,Promoter_Associated,,rs12983838,,chr19:19729127-19729814,Island
cg13412395,0.045363175,-1.121120034,-0.117604582,-3.545013185,0.000493689,0.933938409,1,chr9,102583693,-,NR4A3;NR4A3;NR4A3,NM_006981;NM_173198;NM_173199,TSS1500;TSS1500;TSS1500,,,,9:101623110-101625465,,,,,,chr9:102581791-102587561,Island
cg25130336,0.039236949,0.93234622,0.110843241,3.544522966,0.000494551,0.933938409,1,chr5,1772638,-,,,,,RDMR,,,5:1772371-1773220,Unclassified,,,,chr5:1769314-1769695,S_Shelf
cg14970597,0.048324317,1.044968964,0.124292798,3.544442622,0.000494692,0.933938409,1,chr7,1530820,+,INTS1,NM_001080453,Body,,,,7:1497010-1497471,,,,,,chr7:1532994-1533552,N_Shelf
cg15971879,0.092375869,0.924910998,0.17242536,3.543363698,0.000496594,0.933938409,1,chr2,3467236,+,TTC15,NM_016030,Body,,,,2:3446131-3446263,,,,,,,OpenSea
cg23270434,0.045992534,0.776100669,0.117307626,3.541018054,0.000500753,0.936695555,1,chr6,33181524,+,,,,,,TRUE,,6:33180957-33181874,Unclassified,TRUE,,,chr6:33181010-33181256,S_Shore
cg19649172,0.100470448,1.181232648,0.177942162,3.539918021,0.000502715,0.936695555,1,chr10,134499266,-,INPP5A,NM_005539,Body,,,TRUE,10:134349160-134349375,,,TRUE,,,,OpenSea
cg24057792,0.245484116,0.972904924,0.274914036,3.534866761,0.000511816,0.937985314,1,chr2,192539229,-,,,,,,,,,,,,,chr2:192542573-192543329,N_Shelf
cg27315947,0.159783692,1.090370189,0.225568732,3.534376826,0.000512707,0.937985314,1,chr21,34915270,-,GART;GART;SON;GART;GART;SON,NM_175085;NM_001136005;NM_138927;NM_000819;NM_001136006;NM_032195,TSS1500;TSS200;TSS200;TSS1500;TSS200;TSS200,,,,21:33836206-33837756,21:34914958-34915483,Unclassified,,,,chr21:34914303-34915906,Island
cg09974528,0.100033929,1.127108072,0.172429509,3.533457086,0.000514384,0.937985314,1,chr16,23568785,+,UBFD1;EARS2;EARS2,NM_019116;NM_001083614;NR_003501,TSS200;TSS200;TSS200,,,,16:23475881-23476989,16:23568150-23569847,Promoter_Associated,,rs2234427,,chr16:23568398-23569488,Island
cg16578226,0.787778661,-1.491353177,-0.483629113,-3.530625341,0.000519578,0.937985314,1,chr11,126055303,+,,,,,,,11:125560259-125560736,,,,,,,OpenSea
cg15032166,0.024530976,0.832163738,0.088039333,3.529900369,0.000520915,0.937985314,1,chr7,155263349,-,,,,,RDMR,,,,,,,,chr7:155258827-155261403,S_Shore
cg09461388,0.021011307,-1.028375442,-0.082248598,-3.529544656,0.000521573,0.937985314,1,chr22,46763229,-,CELSR1,NM_014246,Body,,,TRUE,,22:46762649-46764137,Unclassified_Cell_type_specific,,,,chr22:46762735-46762970,S_Shore
cg07492746,0.355886366,0.934394846,0.320434541,3.528566563,0.000523385,0.937985314,1,chr14,24659386,+,TM9SF1;TM9SF1;IPO4,NM_006405;NM_001014842;NM_024658,Body;3'UTR;TSS1500,,,,,,,,rs67843857,,chr14:24657555-24658221,S_Shore
cg20966513,0.125839907,0.872649835,0.189520916,3.527852872,0.000524711,0.937985314,1,chr17,4736714,-,MINK1;MINK1;MINK1;MINK1;MINK1;MINK1;MINK1;MINK1,NM_015716;NM_170663;NM_153827;NM_001024937;NM_153827;NM_170663;NM_001024937;NM_015716,1stExon;5'UTR;1stExon;5'UTR;5'UTR;1stExon;1stExon;5'UTR,high-CpG:4683280-4683394,,,17:4682810-4683768,17:4735491-4737733,Promoter_Associated,,rs76709161,rs5818994,chr17:4736432-4737100,Island
cg14341051,0.081836384,1.383193278,0.159941333,3.524855341,0.000530314,0.937985314,1,chr21,47562057,+,FTCD;FTCD,NM_206965;NM_006657,Body;Body,,RDMR,,,,,,,,chr21:47565285-47566345,N_Shelf
cg25565998,0.109014254,-1.111629389,-0.182773489,-3.519904479,0.000540459,0.937985314,1,chr19,56166418,-,U2AF2;U2AF2;U2AF2;U2AF2,NM_001012478;NM_001012478;NM_007279;NM_007279,1stExon;5'UTR;1stExon;5'UTR,high-CpG:60858174-60858257,,,19:60856881-60858620,19:56164678-56166504,Promoter_Associated,,,,chr19:56163662-56167257,Island
cg22234855,0.056857484,-0.715765198,-0.126605974,-3.518190119,0.000542975,0.937985314,1,chr19,44006148,+,PHLDB3,NM_198850,Body,,,,19:48697742-48698273,19:44006075-44006299,Unclassified_Cell_type_specific,,,,chr19:44005892-44006433,Island
cg07733481,0.902732341,0.683712882,0.529534951,3.518013,0.000543315,0.937985314,1,chr3,122694286,+,SEMA5B,NM_001031702,5'UTR,,,TRUE,,,,TRUE,,,,OpenSea
cg19351026,0.097831539,1.013210257,0.175679959,3.517890095,0.000543551,0.937985314,1,chr2,63285425,+,,,,,CDMR,,2:63138929-63139040,,,,,,chr2:63285949-63287097,N_Shore
cg26574680,0.057560566,1.107492976,0.132465718,3.516359128,0.000546502,0.937985314,1,chr1,235811860,+,GNG4;GNG4;GNG4,NM_004485;NM_001098721;NM_001098722,5'UTR;5'UTR;5'UTR,,DMR,,1:233878483-233878748,,,TRUE,,,chr1:235811841-235814066,Island
cg05766489,0.148084391,1.238666571,0.209092382,3.515012782,0.000554278,0.937985314,1,chr16,50875307,+,,,,,,,16:49432609-49432809,16:50875065-50875978,Unclassified_Cell_type_specific,,,,chr16:50875063-50875322,Island
cg04811098,0.131115959,0.739678347,0.200958356,3.51226352,0.000554471,0.937985314,1,chr7,155088454,-,INSIG1;INSIG1;INSIG1,NM_198336;NM_005542;NM_198337,TSS1500;TSS1500;TSS1500,,,,7:154719387-154721328,7:155088257-155089770,Promoter_Associated,,,,chr7:155088705-155090212,N_Shore
cg05554939,0.049565756,1.04910038,0.124071356,3.512020141,0.000554948,0.937985314,1,chr20,3208921,+,SLC4A11,NM_032034,Body,,,,,20:3208816-3209386,Unclassified_Cell_type_specific,,rs34224785,,chr20:3209045-3209388,N_Shore
